gc.content	chrom.arm
chr10_85291541	0.393406012	chr10q
chr10_85836036	0.467432928	chr10q
chr10_86363271	0.442935188	chr10q
chr10_86932352	0.411590142	chr10q
chr10_87815223	0.389054041	chr10q
chr10_88345373	0.367177846	chr10q
chr10_88880280	0.3953659	chr10q
chr10_89420018	0.390164176	chr10q
chr10_89963643	0.373931779	chr10q
chr10_90527548	0.393933645	chr10q
chr10_91070444	0.39905772	chr10q
chr10_91640126	0.393065956	chr10q
chr10_92207789	0.422629931	chr10q
chr10_92807782	0.415364102	chr10q
chr10_93362777	0.421410381	chr10q
chr10_93912118	0.407398067	chr10q
chr10_94463316	0.384449619	chr10q
chr10_95114374	0.432415318	chr10q
chr10_95673406	0.395149756	chr10q
chr10_96236224	0.434327793	chr10q
chr10_96777388	0.451811936	chr10q
chr10_97336707	0.488028789	chr10q
chr10_97911085	0.45219348	chr10q
chr10_98445259	0.386797392	chr10q
chr10_99022039	0.411408529	chr10q
chr10_99593962	0.427519282	chr10q
chr10_100183505	0.458470841	chr10q
chr10_100757716	0.493442002	chr10q
chr10_101298811	0.444960073	chr10q
chr10_101852827	0.459528189	chr10q
chr10_102439927	0.465574237	chr10q
chr10_103030720	0.45870242	chr10q
chr10_103616287	0.459771554	chr10q
chr10_104143326	0.424300169	chr10q
chr10_104678598	0.410445494	chr10q
chr10_105205294	0.382818763	chr10q
chr10_105759154	0.3717353	chr10q
chr10_106300628	0.387990926	chr10q
chr10_106837089	0.389149846	chr10q
chr10_107378685	0.370083276	chr10q
chr10_107901162	0.371453519	chr10q
chr10_108444024	0.372692914	chr10q
chr10_108984045	0.387501205	chr10q
chr10_109554420	0.405690879	chr10q
chr10_110131554	0.435818938	chr10q
chr10_110672804	0.412416531	chr10q
chr10_111204885	0.398588928	chr10q
chr10_111743766	0.410834726	chr10q
chr10_112293683	0.406548208	chr10q
chr10_112830745	0.443164231	chr10q
chr10_113361212	0.425564584	chr10q
chr10_113893949	0.434400301	chr10q
chr10_114427893	0.413478191	chr10q
chr10_114972981	0.360548992	chr10q
chr10_115537464	0.376477551	chr10q
chr10_116071370	0.407442593	chr10q
chr10_116607150	0.434233356	chr10q
chr10_117156989	0.450436621	chr10q
chr10_117685938	0.405376174	chr10q
chr10_118210176	0.412099152	chr10q
chr10_118742048	0.462931408	chr10q
chr10_119321285	0.463238797	chr10q
chr10_119879591	0.413386171	chr10q
chr10_120428949	0.418548491	chr10q
chr10_120979699	0.42880819	chr10q
chr10_121511276	0.434684938	chr10q
chr10_122071720	0.467050891	chr10q
chr10_122630247	0.429412299	chr10q
chr10_123169484	0.453128967	chr10q
chr10_123693315	0.473507573	chr10q
chr10_124335996	0.496462973	chr10q
chr10_124893385	0.45144425	chr10q
chr10_125437162	0.425873562	chr10q
chr10_126004065	0.430186852	chr10q
chr10_127122916	0.437003873	chr10q
chr10_127647353	0.446311355	chr10q
chr10_128183295	0.445505311	chr10q
chr10_128706557	0.440201719	chr10q
chr10_129221530	0.442397608	chr10q
chr10_129741031	0.474560948	chr10q
chr10_130273087	0.46550493	chr10q
chr10_130810845	0.476157383	chr10q
chr10_131955673	0.542923638	chr10q
chr10_132501363	0.551842391	chr10q
chr10_133045493	0.533120541	chr10q
chr11_60000	0.536264865	chr11p
chr11_771005	0.578722244	chr11p
chr11_1353386	0.555140426	chr11p
chr11_1915995	0.558938842	chr11p
chr11_2442439	0.526453287	chr11p
chr11_2967232	0.481994154	chr11p
chr11_3736260	0.423376497	chr11p
chr11_4436998	0.391411505	chr11p
chr11_4978257	0.380548704	chr11p
chr11_5539762	0.38818684	chr11p
chr11_6098207	0.446242021	chr11p
chr11_6647464	0.380817505	chr11p
chr11_7208121	0.418335238	chr11p
chr11_7746789	0.433707267	chr11p
chr11_8310614	0.435925927	chr11p
chr11_8863201	0.435285801	chr11p
chr11_9455938	0.4102423	chr11p
chr11_10041080	0.409238523	chr11p
chr11_10603356	0.425169535	chr11p
chr11_11139528	0.455589423	chr11p
chr11_11658875	0.423098475	chr11p
chr11_12196036	0.432179228	chr11p
chr11_12729523	0.419535069	chr11p
chr11_13257343	0.401121803	chr11p
chr11_13834093	0.415889259	chr11p
chr11_14387965	0.391037699	chr11p
chr11_14983928	0.40872735	chr11p
chr11_15512290	0.418783947	chr11p
chr11_16021906	0.352776078	chr11p
chr11_16562758	0.426255642	chr11p
chr11_17136090	0.454962326	chr11p
chr11_17683021	0.435576384	chr11p
chr11_18227146	0.437607716	chr11p
chr11_18812595	0.411207272	chr11p
chr11_19382011	0.446252288	chr11p
chr11_19911495	0.417775006	chr11p
chr11_20445402	0.405025199	chr11p
chr11_20997022	0.374642382	chr11p
chr11_21526567	0.366770972	chr11p
chr11_22077832	0.364005448	chr11p
chr11_22614541	0.363477673	chr11p
chr11_23164495	0.357519649	chr11p
chr11_23721642	0.357190917	chr11p
chr11_24262630	0.35133488	chr11p
chr11_24802454	0.351256662	chr11p
chr11_25361037	0.354061832	chr11p
chr11_25926409	0.360954729	chr11p
chr11_26471904	0.368131389	chr11p
chr11_27010823	0.392001059	chr11p
chr11_27562296	0.389118276	chr11p
chr11_28104563	0.371510154	chr11p
chr11_28663506	0.361908072	chr11p
chr11_29198664	0.364860159	chr11p
chr11_29741387	0.380586527	chr11p
chr11_30297815	0.384830098	chr11p
chr11_30817291	0.366964646	chr11p
chr11_31355024	0.377951591	chr11p
chr11_31902611	0.431745671	chr11p
chr11_32439207	0.395898508	chr11p
chr11_33032162	0.410705815	chr11p
chr11_33590793	0.430550635	chr11p
chr11_34144044	0.445823831	chr11p
chr11_34678984	0.399549659	chr11p
chr11_35228345	0.416743848	chr11p
chr11_35768195	0.435208352	chr11p
chr11_36305362	0.405075268	chr11p
chr11_36854929	0.370538883	chr11p
chr11_37391650	0.348889748	chr11p
chr11_37926799	0.351687591	chr11p
chr11_38463096	0.35232949	chr11p
chr11_39009031	0.361977348	chr11p
chr11_39571906	0.368427738	chr11p
chr11_40146613	0.370784913	chr11p
chr11_40686074	0.362576222	chr11p
chr11_41225453	0.369893157	chr11p
chr11_41769429	0.363197607	chr11p
chr11_42305655	0.378879538	chr11p
chr11_42860908	0.397508607	chr11p
chr11_43438898	0.410516318	chr11p
chr11_43985344	0.456958349	chr11p
chr11_44517259	0.497153465	chr11p
chr11_45050011	0.473187387	chr11p
chr11_45575455	0.454668085	chr11p
chr11_46115879	0.467281459	chr11p
chr11_46690600	0.44747858	chr11p
chr11_47278026	0.467845316	chr11p
chr11_47878373	0.417035983	chr11p
chr11_48544469	0.372527038	chr11p
chr11_49416854	0.377089355	chr11p
chr11_54779607	0.374267126	chr11p
chr11_54525074	0.370173032	chr11p
chr11_55489557	0.364348234	chr11q
chr11_56083766	0.357821356	chr11q
chr11_56637615	0.386615889	chr11q
chr11_57199283	0.47992628	chr11q
chr11_57755983	0.400591784	chr11q
chr11_58341331	0.381168382	chr11q
chr11_58903938	0.404754794	chr11q
chr11_59489915	0.407700545	chr11q
chr11_60060498	0.388672689	chr11q
chr11_60638923	0.480501466	chr11q
chr11_61188991	0.521118883	chr11q
chr11_61789733	0.471302628	chr11q
chr11_62390572	0.497314399	chr11q
chr11_62991741	0.414850652	chr11q
chr11_63649867	0.519932775	chr11q
chr11_64227032	0.535185216	chr11q
chr11_64772531	0.516720493	chr11q
chr11_65353107	0.526686542	chr11q
chr11_65926336	0.499146707	chr11q
chr11_66501754	0.499603379	chr11q
chr11_67099302	0.512641434	chr11q
chr11_67678192	0.487928881	chr11q
chr11_68426013	0.47545774	chr11q
chr11_68995113	0.522709136	chr11q
chr11_69524121	0.508963481	chr11q
chr11_70103670	0.506653846	chr11q
chr11_70656960	0.506295969	chr11q
chr11_71333556	0.4645254	chr11q
chr11_72085136	0.469686298	chr11q
chr11_72641718	0.453330634	chr11q
chr11_73199899	0.462841137	chr11q
chr11_73753966	0.425279618	chr11q
chr11_74333239	0.423130388	chr11q
chr11_74904427	0.470694046	chr11q
chr11_75463136	0.449062655	chr11q
chr11_76012508	0.446913649	chr11q
chr11_76551818	0.46099082	chr11q
chr11_77108890	0.436244473	chr11q
chr11_77667023	0.429673332	chr11q
chr11_78276357	0.416921268	chr11q
chr11_78823291	0.443171459	chr11q
chr11_79345423	0.410970461	chr11q
chr11_79875266	0.382567899	chr11q
chr11_80399172	0.369247319	chr11q
chr11_80946722	0.361343464	chr11q
chr11_81470950	0.355410038	chr11q
chr11_82003608	0.36516342	chr11q
chr11_82554460	0.396670231	chr11q
chr11_83100624	0.39553677	chr11q
chr11_83669852	0.371460647	chr11q
chr11_84208757	0.367335566	chr11q
chr11_84738134	0.362871156	chr11q
chr11_85270490	0.385266852	chr11q
chr11_85848358	0.395180766	chr11q
chr11_86407784	0.420927884	chr11q
chr11_86978200	0.385040516	chr11q
chr11_87545776	0.374025484	chr11q
chr11_88140448	0.374476503	chr11q
chr11_88679849	0.354858835	chr11q
chr11_89413955	0.370816795	chr11q
chr11_90367291	0.350740173	chr11q
chr11_90912096	0.35244406	chr11q
chr11_91463987	0.368349919	chr11q
chr11_91995973	0.387858854	chr11q
chr11_92541424	0.405398537	chr11q
chr11_93076606	0.394387661	chr11q
chr11_93643571	0.412075686	chr11q
chr11_94210280	0.403788887	chr11q
chr11_94786861	0.408400667	chr11q
chr11_95323368	0.385864413	chr11q
chr11_95861386	0.390850734	chr11q
chr11_96972507	0.362065319	chr11q
chr11_97511523	0.352574524	chr11q
chr11_98049409	0.353968652	chr11q
chr11_98603764	0.354102238	chr11q
chr11_99153463	0.346229486	chr11q
chr11_99684319	0.352421117	chr11q
chr11_100220682	0.383097487	chr11q
chr11_100792172	0.376854626	chr11q
chr11_101343159	0.377511227	chr11q
chr11_101911656	0.397515626	chr11q
chr11_102480089	0.393415869	chr11q
chr11_103030961	0.359184745	chr11q
chr11_103575626	0.380097395	chr11q
chr11_104124730	0.358384109	chr11q
chr11_104650409	0.362219704	chr11q
chr11_105191311	0.350749708	chr11q
chr11_105716450	0.367710683	chr11q
chr11_106247603	0.367738557	chr11q
chr11_106780401	0.372901698	chr11q
chr11_107328642	0.394186754	chr11q
chr11_107900990	0.402246284	chr11q
chr11_108500557	0.390326866	chr11q
chr11_109037963	0.38342369	chr11q
chr11_109611614	0.384266232	chr11q
chr11_110142791	0.398493308	chr11q
chr11_110717164	0.395304425	chr11q
chr11_111244467	0.419136012	chr11q
chr11_111777369	0.420303804	chr11q
chr11_112349844	0.431043888	chr11q
chr11_112877774	0.423699408	chr11q
chr11_113400556	0.438784169	chr11q
chr11_113955633	0.444701775	chr11q
chr11_114484999	0.398768746	chr11q
chr11_115037933	0.408495751	chr11q
chr11_115550709	0.436635854	chr11q
chr11_116086644	0.46337048	chr11q
chr11_116610866	0.436692392	chr11q
chr11_117173872	0.494040963	chr11q
chr11_117722955	0.478114529	chr11q
chr11_118255957	0.446931581	chr11q
chr11_118840303	0.490429642	chr11q
chr11_119414105	0.502389966	chr11q
chr11_119939218	0.457968761	chr11q
chr11_120465291	0.47353972	chr11q
chr11_120996011	0.415601479	chr11q
chr11_121537152	0.403193343	chr11q
chr11_122085669	0.399037108	chr11q
chr11_122632563	0.441601285	chr11q
chr11_123203954	0.444933091	chr11q
chr11_123745586	0.37467661	chr11q
chr11_124292952	0.402419211	chr11q
chr11_124836435	0.457754964	chr11q
chr11_125369255	0.423843584	chr11q
chr11_125943876	0.474721951	chr11q
chr11_126493958	0.458336663	chr11q
chr11_127006963	0.400271056	chr11q
chr11_127533054	0.379924429	chr11q
chr11_128075325	0.400760295	chr11q
chr11_128607224	0.433980166	chr11q
chr11_129126833	0.405031024	chr11q
chr11_129689780	0.445064469	chr11q
chr11_130273628	0.441939961	chr11q
chr11_130815412	0.421276321	chr11q
chr11_131357752	0.436257786	chr11q
chr11_131878899	0.425688216	chr11q
chr11_132405296	0.409100489	chr11q
chr11_132927201	0.425316196	chr11q
chr11_133443732	0.450051131	chr11q
chr11_133980591	0.475907895	chr11q
chr11_134528095	0.456509889	chr11q
chr12_45000	0.474236	chr12p
chr12_614054	0.412010943	chr12p
chr12_1195274	0.422469559	chr12p
chr12_1750701	0.461074603	chr12p
chr12_2282693	0.478168085	chr12p
chr12_2812674	0.506455647	chr12p
chr12_3365988	0.442919577	chr12p
chr12_3914451	0.440291151	chr12p
chr12_4466329	0.418650379	chr12p
chr12_5001857	0.436927123	chr12p
chr12_5529675	0.448000321	chr12p
chr12_6078813	0.492414959	chr12p
chr12_6663121	0.49075838	chr12p
chr12_7233447	0.406882916	chr12p
chr12_7869689	0.435744188	chr12p
chr12_8646039	0.409971789	chr12p
chr12_9232694	0.404183952	chr12p
chr12_9933894	0.379942654	chr12p
chr12_10533066	0.369817782	chr12p
chr12_11071542	0.39577542	chr12p
chr12_11687789	0.421868217	chr12p
chr12_12240637	0.425950247	chr12p
chr12_12816277	0.43382392	chr12p
chr12_13362766	0.409092028	chr12p
chr12_13890701	0.400649286	chr12p
chr12_14463022	0.392501248	chr12p
chr12_15014047	0.370127529	chr12p
chr12_15543886	0.380526305	chr12p
chr12_16082243	0.373040521	chr12p
chr12_16611593	0.355982549	chr12p
chr12_17155291	0.353132978	chr12p
chr12_17695065	0.356058804	chr12p
chr12_18275295	0.36071252	chr12p
chr12_18813441	0.381957869	chr12p
chr12_19355040	0.398836225	chr12p
chr12_19924394	0.368712451	chr12p
chr12_20459201	0.36385821	chr12p
chr12_21021835	0.361512138	chr12p
chr12_21588159	0.377603404	chr12p
chr12_22151700	0.372202361	chr12p
chr12_22713647	0.37921841	chr12p
chr12_23253009	0.358834281	chr12p
chr12_23793551	0.354434811	chr12p
chr12_24313483	0.381060992	chr12p
chr12_24847059	0.396135939	chr12p
chr12_25406574	0.389951456	chr12p
chr12_25969363	0.395301644	chr12p
chr12_26502060	0.385733732	chr12p
chr12_27051566	0.395869854	chr12p
chr12_27628301	0.393024138	chr12p
chr12_28173868	0.357260947	chr12p
chr12_28719458	0.383059356	chr12p
chr12_29264089	0.385382251	chr12p
chr12_29821302	0.39330231	chr12p
chr12_30381525	0.400553801	chr12p
chr12_30936236	0.436650535	chr12p
chr12_31600772	0.426877704	chr12p
chr12_32210080	0.407679565	chr12p
chr12_32794436	0.389276378	chr12p
chr12_33386996	0.359434975	chr12p
chr12_33957803	0.431204837	chr12p
chr12_38040427	0.383079869	chr12q
chr12_38663921	0.369292308	chr12q
chr12_39230919	0.368163487	chr12q
chr12_39802464	0.36406804	chr12q
chr12_40342852	0.367751082	chr12q
chr12_40876104	0.357632238	chr12q
chr12_41419064	0.37945566	chr12q
chr12_41967692	0.399398853	chr12q
chr12_42555568	0.38970699	chr12q
chr12_43100053	0.362703747	chr12q
chr12_43649631	0.377815222	chr12q
chr12_44210486	0.367917304	chr12q
chr12_44755035	0.382331479	chr12q
chr12_45312784	0.383377981	chr12q
chr12_45854054	0.389728704	chr12q
chr12_46416281	0.384595204	chr12q
chr12_46984221	0.399696712	chr12q
chr12_47561889	0.46286274	chr12q
chr12_48097914	0.410628896	chr12q
chr12_48698522	0.486781871	chr12q
chr12_49300120	0.464502923	chr12q
chr12_49876097	0.45893889	chr12q
chr12_50467082	0.42148511	chr12q
chr12_51067051	0.441880386	chr12q
chr12_51661247	0.488946663	chr12q
chr12_52215514	0.482495536	chr12q
chr12_52747007	0.493914401	chr12q
chr12_53331173	0.453265889	chr12q
chr12_53914965	0.487082823	chr12q
chr12_54491639	0.412122257	chr12q
chr12_55059883	0.376234395	chr12q
chr12_55688430	0.479878875	chr12q
chr12_56283849	0.454162269	chr12q
chr12_56906382	0.48329472	chr12q
chr12_57483476	0.458911819	chr12q
chr12_58068048	0.390490706	chr12q
chr12_58620477	0.371520522	chr12q
chr12_59169842	0.36234266	chr12q
chr12_59718654	0.352464125	chr12q
chr12_60265765	0.349133644	chr12q
chr12_60808729	0.351003836	chr12q
chr12_61381133	0.366444722	chr12q
chr12_61930370	0.369234412	chr12q
chr12_62479361	0.404666589	chr12q
chr12_63019670	0.37629798	chr12q
chr12_63668948	0.394205098	chr12q
chr12_64268613	0.420203216	chr12q
chr12_64863449	0.382153697	chr12q
chr12_65409041	0.3975287	chr12q
chr12_65941878	0.398495673	chr12q
chr12_66498273	0.380719993	chr12q
chr12_67034528	0.391553623	chr12q
chr12_67578714	0.39606511	chr12q
chr12_68130699	0.400334486	chr12q
chr12_68679003	0.411143118	chr12q
chr12_69251446	0.394793559	chr12q
chr12_69812405	0.380711125	chr12q
chr12_70369410	0.387216209	chr12q
chr12_70922282	0.37111445	chr12q
chr12_71460655	0.381490224	chr12q
chr12_71998252	0.371170709	chr12q
chr12_72532424	0.358463109	chr12q
chr12_73086972	0.350590521	chr12q
chr12_73655199	0.345692814	chr12q
chr12_74206220	0.355609356	chr12q
chr12_74753101	0.347102637	chr12q
chr12_75286776	0.374741666	chr12q
chr12_75834516	0.404019517	chr12q
chr12_76392593	0.385222729	chr12q
chr12_76939108	0.379966838	chr12q
chr12_77490943	0.357804869	chr12q
chr12_78028806	0.357074506	chr12q
chr12_78568038	0.345324245	chr12q
chr12_79096466	0.376552989	chr12q
chr12_79645005	0.376088166	chr12q
chr12_80207764	0.354459095	chr12q
chr12_80762317	0.359531216	chr12q
chr12_81305936	0.347354451	chr12q
chr12_81835637	0.360788336	chr12q
chr12_82387534	0.369506883	chr12q
chr12_82937586	0.364468844	chr12q
chr12_83486220	0.357635683	chr12q
chr12_84068866	0.344732047	chr12q
chr12_84602318	0.344853212	chr12q
chr12_85125762	0.344284829	chr12q
chr12_85658292	0.351730028	chr12q
chr12_86200364	0.346445898	chr12q
chr12_86748872	0.341929223	chr12q
chr12_87309450	0.357703821	chr12q
chr12_87873657	0.35985542	chr12q
chr12_88423111	0.365166639	chr12q
chr12_88976012	0.389868212	chr12q
chr12_89516351	0.376750809	chr12q
chr12_90042322	0.360041454	chr12q
chr12_90576891	0.351878712	chr12q
chr12_91109836	0.358236434	chr12q
chr12_91639422	0.376925574	chr12q
chr12_92172316	0.396472998	chr12q
chr12_92718729	0.400574938	chr12q
chr12_93278442	0.412142446	chr12q
chr12_93841854	0.420134688	chr12q
chr12_94388155	0.419736321	chr12q
chr12_94950732	0.409674124	chr12q
chr12_95530278	0.414959311	chr12q
chr12_96110169	0.406405876	chr12q
chr12_96684142	0.381102789	chr12q
chr12_97218877	0.386761736	chr12q
chr12_97776926	0.389629823	chr12q
chr12_98319559	0.415756918	chr12q
chr12_98881344	0.379839528	chr12q
chr12_99420627	0.367505584	chr12q
chr12_99973522	0.403722335	chr12q
chr12_100544454	0.394284592	chr12q
chr12_101094511	0.398110764	chr12q
chr12_101672840	0.392919744	chr12q
chr12_102226803	0.393575051	chr12q
chr12_102775570	0.392392912	chr12q
chr12_103320404	0.4112934	chr12q
chr12_103870690	0.421739693	chr12q
chr12_104450505	0.427167569	chr12q
chr12_104991768	0.41026309	chr12q
chr12_105552184	0.418226317	chr12q
chr12_106089484	0.423410307	chr12q
chr12_106654090	0.402981693	chr12q
chr12_107197003	0.446679395	chr12q
chr12_107739646	0.436478731	chr12q
chr12_108270909	0.461166121	chr12q
chr12_108814250	0.458078108	chr12q
chr12_109385081	0.495308585	chr12q
chr12_109930652	0.438226215	chr12q
chr12_110537738	0.466697651	chr12q
chr12_111114380	0.474221864	chr12q
chr12_111696637	0.441031124	chr12q
chr12_112307349	0.436199592	chr12q
chr12_112875487	0.49143218	chr12q
chr12_113434439	0.486156537	chr12q
chr12_113966134	0.444885399	chr12q
chr12_114494533	0.441764355	chr12q
chr12_115048163	0.422768777	chr12q
chr12_115577133	0.418140292	chr12q
chr12_116104291	0.434366192	chr12q
chr12_116659546	0.465367946	chr12q
chr12_117217685	0.458072819	chr12q
chr12_117767078	0.434260837	chr12q
chr12_118355791	0.427408243	chr12q
chr12_118914601	0.438537837	chr12q
chr12_119455389	0.437013289	chr12q
chr12_120029011	0.484069349	chr12q
chr12_120635045	0.461438752	chr12q
chr12_121220594	0.497882888	chr12q
chr12_121831901	0.475353745	chr12q
chr12_122443750	0.469255759	chr12q
chr12_123052921	0.472834514	chr12q
chr12_123664585	0.459643462	chr12q
chr12_124222451	0.540206283	chr12q
chr12_124750851	0.494006834	chr12q
chr12_125315661	0.423272064	chr12q
chr12_125858071	0.410467252	chr12q
chr12_126405206	0.403349334	chr12q
chr12_126937670	0.412658938	chr12q
chr12_127475694	0.412418068	chr12q
chr12_128020658	0.441011215	chr12q
chr12_128558506	0.461028933	chr12q
chr12_129125093	0.421619918	chr12q
chr12_129674059	0.453692335	chr12q
chr12_130210806	0.469015871	chr12q
chr12_130745370	0.491216757	chr12q
chr12_131323801	0.512501401	chr12q
chr12_132494651	0.491848524	chr12q
chr13_18445860	0.414482159	chr13
chr13_19357202	0.411698656	chr13
chr13_20058992	0.438157036	chr13
chr13_20606242	0.424877136	chr13
chr13_21177200	0.415484933	chr13
chr13_21762569	0.416909296	chr13
chr13_22292526	0.378144551	chr13
chr13_22854848	0.409043247	chr13
chr13_23434684	0.412953445	chr13
chr13_23987618	0.434904306	chr13
chr13_24590685	0.424865056	chr13
chr13_25189268	0.410170612	chr13
chr13_25733778	0.416687407	chr13
chr13_26280227	0.412523949	chr13
chr13_26817837	0.438363875	chr13
chr13_27365008	0.423799911	chr13
chr13_27898531	0.419390704	chr13
chr13_28450775	0.414768004	chr13
chr13_29006517	0.416641325	chr13
chr13_29549094	0.420176935	chr13
chr13_30099693	0.423567928	chr13
chr13_30655304	0.442958154	chr13
chr13_31186081	0.39866356	chr13
chr13_31753409	0.393239743	chr13
chr13_32283803	0.386042729	chr13
chr13_32835930	0.412089538	chr13
chr13_33359640	0.385639296	chr13
chr13_33897998	0.384938794	chr13
chr13_34430545	0.388883434	chr13
chr13_34970298	0.346162389	chr13
chr13_35524067	0.399958855	chr13
chr13_36053899	0.387415431	chr13
chr13_36592956	0.395997101	chr13
chr13_37129667	0.368233026	chr13
chr13_37669624	0.355894374	chr13
chr13_38216230	0.362737911	chr13
chr13_38748256	0.381227007	chr13
chr13_39284569	0.382080299	chr13
chr13_39818127	0.410070963	chr13
chr13_40346994	0.422929615	chr13
chr13_40949866	0.403652579	chr13
chr13_41529347	0.384649084	chr13
chr13_42081744	0.393426179	chr13
chr13_42631044	0.398753997	chr13
chr13_43177752	0.391419322	chr13
chr13_43698853	0.397471944	chr13
chr13_44240534	0.42049359	chr13
chr13_44785075	0.419422859	chr13
chr13_45349895	0.432457385	chr13
chr13_45915301	0.390936612	chr13
chr13_46485772	0.394495569	chr13
chr13_47015854	0.376725915	chr13
chr13_47558827	0.400507523	chr13
chr13_48148750	0.392869849	chr13
chr13_48710926	0.391388268	chr13
chr13_49262174	0.409509255	chr13
chr13_49821629	0.403230823	chr13
chr13_50387491	0.394977228	chr13
chr13_50924565	0.413284552	chr13
chr13_51461926	0.422171108	chr13
chr13_52022322	0.407652311	chr13
chr13_52801617	0.417978154	chr13
chr13_53329580	0.364969344	chr13
chr13_53853287	0.35667452	chr13
chr13_54392734	0.358221297	chr13
chr13_54929687	0.345238497	chr13
chr13_55462565	0.341586729	chr13
chr13_55997982	0.342834996	chr13
chr13_56526907	0.336866605	chr13
chr13_57066539	0.351377204	chr13
chr13_57634211	0.341370163	chr13
chr13_58157054	0.351923209	chr13
chr13_58697115	0.363495111	chr13
chr13_59226792	0.388543682	chr13
chr13_59764312	0.365683412	chr13
chr13_60300694	0.379488068	chr13
chr13_60854830	0.362202168	chr13
chr13_61396915	0.347260288	chr13
chr13_61925602	0.345826611	chr13
chr13_62451218	0.334120193	chr13
chr13_62976089	0.341998832	chr13
chr13_63511892	0.348312863	chr13
chr13_64111132	0.338263918	chr13
chr13_64640820	0.343519019	chr13
chr13_65171303	0.34400424	chr13
chr13_65710901	0.350197186	chr13
chr13_66241365	0.350650254	chr13
chr13_66773234	0.347385977	chr13
chr13_67292472	0.348109146	chr13
chr13_67832228	0.34903104	chr13
chr13_68367338	0.335369743	chr13
chr13_68890972	0.333702664	chr13
chr13_69414441	0.347145391	chr13
chr13_69957300	0.343893853	chr13
chr13_70487356	0.339171148	chr13
chr13_71005301	0.347377182	chr13
chr13_71532768	0.348410165	chr13
chr13_72049891	0.36630902	chr13
chr13_72579837	0.381295952	chr13
chr13_73140754	0.394781431	chr13
chr13_73684313	0.377644713	chr13
chr13_74201855	0.374358663	chr13
chr13_74744666	0.377873871	chr13
chr13_75295753	0.384889855	chr13
chr13_75835814	0.366944898	chr13
chr13_76370382	0.38125462	chr13
chr13_76908746	0.376498556	chr13
chr13_77446346	0.379311296	chr13
chr13_77989889	0.365658957	chr13
chr13_78522913	0.381690824	chr13
chr13_79056984	0.372113235	chr13
chr13_79602361	0.3813884	chr13
chr13_80159895	0.382923122	chr13
chr13_80720501	0.35038079	chr13
chr13_81257805	0.347546623	chr13
chr13_81797347	0.346343645	chr13
chr13_82338405	0.337532535	chr13
chr13_82864378	0.342614624	chr13
chr13_83390993	0.349205601	chr13
chr13_83921520	0.346855429	chr13
chr13_84448460	0.346740622	chr13
chr13_84977426	0.351092679	chr13
chr13_85511023	0.344553667	chr13
chr13_86654994	0.344863777	chr13
chr13_87185705	0.342840519	chr13
chr13_87723649	0.347114976	chr13
chr13_88246591	0.34770672	chr13
chr13_88775834	0.33786545	chr13
chr13_89306344	0.346706022	chr13
chr13_89829101	0.351218143	chr13
chr13_90356215	0.361946111	chr13
chr13_90898630	0.368980174	chr13
chr13_91417395	0.361498834	chr13
chr13_91961311	0.356026276	chr13
chr13_92504168	0.358933368	chr13
chr13_93061511	0.368334225	chr13
chr13_93596145	0.363604919	chr13
chr13_94119429	0.394025692	chr13
chr13_94655625	0.405734674	chr13
chr13_95196545	0.425299857	chr13
chr13_95770319	0.378033648	chr13
chr13_96315908	0.379337878	chr13
chr13_96849435	0.400425183	chr13
chr13_97384264	0.403786333	chr13
chr13_97944912	0.442899962	chr13
chr13_98499071	0.435784014	chr13
chr13_99041179	0.430931386	chr13
chr13_99595063	0.437347358	chr13
chr13_100163794	0.415493821	chr13
chr13_100718712	0.40228665	chr13
chr13_101259406	0.367654056	chr13
chr13_101793273	0.372594458	chr13
chr13_102314985	0.389496107	chr13
chr13_102849206	0.387546982	chr13
chr13_103366960	0.363236465	chr13
chr13_103899368	0.355772668	chr13
chr13_104430890	0.360456722	chr13
chr13_104953132	0.358019317	chr13
chr13_105481477	0.373128922	chr13
chr13_106006041	0.397513295	chr13
chr13_106531798	0.398745858	chr13
chr13_107067144	0.376008626	chr13
chr13_107589265	0.372117442	chr13
chr13_108121648	0.379254675	chr13
chr13_108656207	0.384709187	chr13
chr13_109190881	0.407664286	chr13
chr13_109728101	0.43276043	chr13
chr13_110264608	0.470103515	chr13
chr13_110806461	0.447185054	chr13
chr13_112024771	0.46701184	chr13
chr13_112589898	0.516256446	chr13
chr14_18223523	0.396683147	chr14
chr14_20161096	0.425376332	chr14
chr14_20737515	0.437379754	chr14
chr14_21334207	0.408905702	chr14
chr14_21910198	0.385550397	chr14
chr14_22446772	0.457056695	chr14
chr14_23037136	0.476167788	chr14
chr14_23595435	0.450189419	chr14
chr14_24216019	0.444572961	chr14
chr14_24790089	0.389081245	chr14
chr14_25335664	0.374082905	chr14
chr14_25890132	0.370910115	chr14
chr14_26426394	0.34709535	chr14
chr14_26963791	0.346913724	chr14
chr14_27504718	0.34319603	chr14
chr14_28085695	0.356408426	chr14
chr14_28643367	0.35894079	chr14
chr14_29183392	0.359365924	chr14
chr14_29718785	0.374531322	chr14
chr14_30266069	0.377164074	chr14
chr14_30819539	0.402595657	chr14
chr14_31399970	0.39318886	chr14
chr14_31983191	0.390916667	chr14
chr14_32543602	0.378178398	chr14
chr14_33078384	0.377570913	chr14
chr14_33600572	0.409603509	chr14
chr14_34134127	0.427101044	chr14
chr14_34767586	0.415835015	chr14
chr14_35372006	0.387141725	chr14
