	gc.content	chrom.arm
chr1_105573510	0.340657018	chr1p
chr1_105710736	0.3435691	chr1p
chr1_105849107	0.358084514	chr1p
chr1_105987996	0.342865458	chr1p
chr1_106118572	0.351976585	chr1p
chr1_106256942	0.349690426	chr1p
chr1_106393743	0.353570217	chr1p
chr1_106526438	0.367664443	chr1p
chr1_106663476	0.350044449	chr1p
chr1_106791714	0.359711423	chr1p
chr1_106925474	0.373663758	chr1p
chr1_107061864	0.366887498	chr1p
chr1_107192280	0.372050775	chr1p
chr1_107322187	0.371953806	chr1p
chr1_107449477	0.408206038	chr1p
chr1_107580210	0.364141921	chr1p
chr1_107713636	0.376652474	chr1p
chr1_107852443	0.388430508	chr1p
chr1_107983581	0.401433528	chr1p
chr1_108114726	0.394033716	chr1p
chr1_108351825	0.399390036	chr1p
chr1_108615447	0.418988822	chr1p
chr1_108752317	0.395079362	chr1p
chr1_108888844	0.402000234	chr1p
chr1_109034227	0.457724446	chr1p
chr1_109187649	0.4974737	chr1p
chr1_109322629	0.415372136	chr1p
chr1_109461933	0.460253237	chr1p
chr1_109595642	0.470755922	chr1p
chr1_109757709	0.483349387	chr1p
chr1_109898905	0.445360172	chr1p
chr1_110031647	0.503698906	chr1p
chr1_110159793	0.501238453	chr1p
chr1_110288179	0.42905931	chr1p
chr1_110426386	0.491638436	chr1p
chr1_110556565	0.439710226	chr1p
chr1_110685907	0.405032082	chr1p
chr1_110818536	0.378544997	chr1p
chr1_110957711	0.382583137	chr1p
chr1_111107072	0.403259304	chr1p
chr1_111239002	0.405723491	chr1p
chr1_111381153	0.424201753	chr1p
chr1_111516011	0.402405606	chr1p
chr1_111652858	0.423899474	chr1p
chr1_111787430	0.470584552	chr1p
chr1_111915186	0.474989058	chr1p
chr1_112043130	0.423965776	chr1p
chr1_112179174	0.428768437	chr1p
chr1_112329276	0.417785442	chr1p
chr1_112466703	0.411095478	chr1p
chr1_112607427	0.454536421	chr1p
chr1_112748320	0.461732986	chr1p
chr1_112915592	0.435628382	chr1p
chr1_113073410	0.422262561	chr1p
chr1_113217742	0.406860726	chr1p
chr1_113356153	0.375773664	chr1p
chr1_113504958	0.370576192	chr1p
chr1_113655394	0.383476825	chr1p
chr1_113791058	0.405784419	chr1p
chr1_113930467	0.428508887	chr1p
chr1_114067519	0.465449941	chr1p
chr1_114200992	0.425119394	chr1p
chr1_114341075	0.39025064	chr1p
chr1_114478643	0.409800239	chr1p
chr1_114621865	0.392287263	chr1p
chr1_114757796	0.378254005	chr1p
chr1_114899045	0.363095398	chr1p
chr1_115047937	0.424965396	chr1p
chr1_115182315	0.418879912	chr1p
chr1_115309805	0.417702901	chr1p
chr1_115444427	0.428952096	chr1p
chr1_115578027	0.436043599	chr1p
chr1_115719772	0.407928359	chr1p
chr1_115850871	0.400252993	chr1p
chr1_115988424	0.391082391	chr1p
chr1_116127699	0.434436931	chr1p
chr1_116264040	0.416076912	chr1p
chr1_116393331	0.444656014	chr1p
chr1_116521999	0.446800648	chr1p
chr1_116692471	0.433489073	chr1p
chr1_116829238	0.442138843	chr1p
chr1_116965910	0.418211232	chr1p
chr1_117102518	0.428735207	chr1p
chr1_117242952	0.405627771	chr1p
chr1_117388196	0.351952146	chr1p
chr1_117524277	0.451519827	chr1p
chr1_117653897	0.418693698	chr1p
chr1_117798320	0.385275701	chr1p
chr1_117930074	0.37131401	chr1p
chr1_118065248	0.378812048	chr1p
chr1_118193132	0.391880237	chr1p
chr1_118332274	0.365496823	chr1p
chr1_118470754	0.372624814	chr1p
chr1_118617953	0.362852249	chr1p
chr1_118766818	0.390003066	chr1p
chr1_118910322	0.424188592	chr1p
chr1_119043732	0.395578966	chr1p
chr1_119192385	0.403123236	chr1p
chr1_119326989	0.419208571	chr1p
chr1_119464386	0.43460928	chr1p
chr1_119624424	0.43855896	chr1p
chr1_119759049	0.412235891	chr1p
chr1_143873991	0.404156338	chr1p
chrUn_KI270742v1_0	0.400547319	chr1p
chr14_GL000009v2_random_0	0.413931808	chr1q
chr1_148859720	0.410228852	chr1q
chr1_146064913	0.408395654	chr1q
chr1_145903771	0.452344031	chr1q
chr1_145747781	0.447403172	chr1q
chr1_147080456	0.399720686	chr1q
chr1_147226480	0.400854397	chr1q
chr1_147383659	0.399964695	chr1q
chr1_147530843	0.425524962	chr1q
chr1_147662134	0.425774616	chr1q
chr1_147799333	0.422884027	chr1q
chr1_149894356	0.441189878	chr1q
chr1_150038726	0.411869407	chr1q
chr1_150181166	0.453046766	chr1q
chr1_150335913	0.425935185	chr1q
chr1_150489916	0.482355858	chr1q
chr1_150647192	0.405610948	chr1q
chr1_150800642	0.424928787	chr1q
chr1_150952651	0.475478184	chr1q
chr1_151105678	0.472296404	chr1q
chr1_151259954	0.481189089	chr1q
chr1_151406890	0.445274042	chr1q
chr1_151552342	0.427447676	chr1q
chr1_151700697	0.484370446	chr1q
chr1_151834514	0.433011325	chr1q
chr1_151975090	0.429310654	chr1q
chr1_152109014	0.416541857	chr1q
chr1_152249228	0.397116677	chr1q
chr1_152410639	0.426808861	chr1q
chr1_152556449	0.413001789	chr1q
chr1_152696199	0.410817494	chr1q
chr1_152828041	0.420431679	chr1q
chr1_152969674	0.38886673	chr1q
chr1_153112579	0.411278978	chr1q
chr1_153249063	0.440918229	chr1q
chr1_153385848	0.464110755	chr1q
chr1_153534862	0.494338998	chr1q
chr1_153679801	0.492055573	chr1q
chr1_153826130	0.469033451	chr1q
chr1_153974855	0.433578366	chr1q
chr1_154144220	0.448751398	chr1q
chr1_154294468	0.48506049	chr1q
chr1_154447552	0.478003823	chr1q
chr1_154588281	0.4360255	chr1q
chr1_154732440	0.492997653	chr1q
chr1_154861968	0.502603999	chr1q
chr1_155001561	0.544910954	chr1q
chr1_155140703	0.520960871	chr1q
chr1_155300204	0.44554688	chr1q
chr1_155453501	0.42388639	chr1q
chr1_155615811	0.448784828	chr1q
chr1_155796773	0.447331895	chr1q
chr1_155950234	0.506931128	chr1q
chr1_156100426	0.51119532	chr1q
chr1_156247943	0.48955907	chr1q
chr1_156395630	0.509055809	chr1q
chr1_156531344	0.508508537	chr1q
chr1_156670087	0.506875798	chr1q
chr1_156811816	0.539678679	chr1q
chr1_156943398	0.430580017	chr1q
chr1_157077963	0.474336428	chr1q
chr1_157212728	0.422329475	chr1q
chr1_157368746	0.428473416	chr1q
chr1_157510127	0.406373227	chr1q
chr1_157647577	0.38808717	chr1q
chr1_157784505	0.394230628	chr1q
chr1_157921019	0.459355368	chr1q
chr1_158052660	0.463413173	chr1q
chr1_158186178	0.39440614	chr1q
chr1_158355435	0.364250144	chr1q
chr1_158492588	0.364572496	chr1q
chr1_158624271	0.368924327	chr1q
chr1_158756458	0.373848084	chr1q
chr1_158899155	0.381137062	chr1q
chr1_159039165	0.402126016	chr1q
chr1_159178957	0.407339024	chr1q
chr1_159312735	0.370396794	chr1q
chr1_159462712	0.384413174	chr1q
chr1_159610311	0.384803371	chr1q
chr1_159752711	0.466209547	chr1q
chr1_159886447	0.471909942	chr1q
chr1_160018718	0.488358334	chr1q
chr1_160147179	0.452302461	chr1q
chr1_160282469	0.451474458	chr1q
chr1_160421571	0.404840621	chr1q
chr1_160565850	0.4124626	chr1q
chr1_160710571	0.43423904	chr1q
chr1_160848548	0.442888383	chr1q
chr1_161008139	0.480521487	chr1q
chr1_161157021	0.482365338	chr1q
chr1_161302218	0.477704254	chr1q
chr1_161487343	0.436045791	chr1q
chr1_161737436	0.377179824	chr1q
chr1_161876094	0.412923477	chr1q
chr1_162006709	0.424836357	chr1q
chr1_162140384	0.421384227	chr1q
chr1_162270695	0.442068934	chr1q
chr1_162401661	0.408182865	chr1q
chr1_162553686	0.403071771	chr1q
chr1_162688657	0.400587441	chr1q
chr1_162850035	0.398950814	chr1q
chr1_162980803	0.381758687	chr1q
chr1_163115574	0.377335726	chr1q
chr1_163248188	0.368310124	chr1q
chr1_163381038	0.389157372	chr1q
chr1_163512021	0.379108818	chr1q
chr1_163652388	0.369485972	chr1q
chr1_163788400	0.374050576	chr1q
chr1_163921112	0.36841682	chr1q
chr1_164057900	0.369373428	chr1q
chr1_164202193	0.370545302	chr1q
chr1_164340025	0.37929183	chr1q
chr1_164477845	0.415324185	chr1q
chr1_164616084	0.41901774	chr1q
chr1_164745174	0.414388155	chr1q
chr1_164874169	0.404451716	chr1q
chr1_165005579	0.407229016	chr1q
chr1_165149250	0.427139559	chr1q
chr1_165278751	0.438648822	chr1q
chr1_165406817	0.423331081	chr1q
chr1_165535598	0.42182624	chr1q
chr1_165668264	0.402107307	chr1q
chr1_165820686	0.443529535	chr1q
chr1_165954154	0.424954818	chr1q
chr1_166092484	0.424867673	chr1q
chr1_166235312	0.405876326	chr1q
chr1_166386597	0.382822533	chr1q
chr1_166537667	0.375574165	chr1q
chr1_166676782	0.380124694	chr1q
chr1_166821937	0.426939432	chr1q
chr1_166952452	0.413603124	chr1q
chr1_167083319	0.432073776	chr1q
chr1_167215720	0.38245473	chr1q
chr1_167350081	0.420392987	chr1q
chr1_167484284	0.441472208	chr1q
chr1_167621031	0.452344331	chr1q
chr1_167756912	0.419309451	chr1q
chr1_167900478	0.368421823	chr1q
chr1_168037199	0.418685019	chr1q
chr1_168172334	0.41956796	chr1q
chr1_168312645	0.422742412	chr1q
chr1_168450159	0.3929224	chr1q
chr1_168594643	0.40394118	chr1q
chr1_168729222	0.389410203	chr1q
chr1_168864031	0.389938227	chr1q
chr1_169004384	0.415140293	chr1q
chr1_169134540	0.368649215	chr1q
chr1_169272023	0.364831875	chr1q
chr1_169422358	0.37839013	chr1q
chr1_169558046	0.400447507	chr1q
chr1_169698476	0.389078847	chr1q
chr1_169835348	0.376424014	chr1q
chr1_169967457	0.354954309	chr1q
chr1_170118144	0.38562159	chr1q
chr1_170253611	0.377564107	chr1q
chr1_170388502	0.371704082	chr1q
chr1_170532961	0.39264872	chr1q
chr1_170671930	0.378281985	chr1q
chr1_170803710	0.375208154	chr1q
chr1_170943030	0.374598059	chr1q
chr1_171083909	0.380894547	chr1q
chr1_171217297	0.403990432	chr1q
chr1_171358184	0.415255179	chr1q
chr1_171511155	0.405904136	chr1q
chr1_171655087	0.407910776	chr1q
chr1_171797829	0.393030314	chr1q
chr1_171931264	0.376391855	chr1q
chr1_172071275	0.36965871	chr1q
chr1_172208929	0.370124499	chr1q
chr1_172351581	0.387249613	chr1q
chr1_172484126	0.377329147	chr1q
chr1_172619154	0.401170606	chr1q
chr1_172751564	0.38291939	chr1q
chr1_172889264	0.382144794	chr1q
chr1_173029436	0.384150537	chr1q
chr1_173176218	0.383791781	chr1q
chr1_173313420	0.409496448	chr1q
chr1_173458569	0.393385437	chr1q
chr1_173601617	0.395978311	chr1q
chr1_173760406	0.400741653	chr1q
chr1_173908994	0.403001761	chr1q
chr1_174052110	0.401832233	chr1q
chr1_174201436	0.367265177	chr1q
chr1_174344959	0.364629076	chr1q
chr1_174490474	0.376880219	chr1q
chr1_174656678	0.385764125	chr1q
chr1_174797702	0.39520529	chr1q
chr1_174945616	0.405956113	chr1q
chr1_175080235	0.446135365	chr1q
chr1_175215927	0.412168357	chr1q
chr1_175355535	0.436596724	chr1q
chr1_175488454	0.433400302	chr1q
chr1_175616375	0.44860429	chr1q
chr1_175743837	0.435998924	chr1q
chr1_175873952	0.397561948	chr1q
chr1_176016853	0.35870299	chr1q
chr1_176154616	0.380643366	chr1q
chr1_176298391	0.388947036	chr1q
chr1_176447437	0.408350982	chr1q
chr1_176575398	0.382029381	chr1q
chr1_176708749	0.391184594	chr1q
chr1_176840904	0.425162877	chr1q
chr1_176968147	0.415880546	chr1q
chr1_177095460	0.404070707	chr1q
chr1_177225462	0.422322557	chr1q
chr1_177356800	0.399117158	chr1q
chr1_177494990	0.379723036	chr1q
chr1_177627427	0.397151577	chr1q
chr1_177779792	0.424519108	chr1q
chr1_177913190	0.427312018	chr1q
chr1_178052711	0.381751722	chr1q
chr1_178187584	0.376126049	chr1q
chr1_178334003	0.363103382	chr1q
chr1_178464828	0.456737266	chr1q
chr1_178600996	0.409820383	chr1q
chr1_178741072	0.370020832	chr1q
chr1_178884118	0.425148116	chr1q
chr1_179027755	0.434192852	chr1q
chr1_179171440	0.415934959	chr1q
chr1_179319040	0.393864077	chr1q
chr1_179474746	0.399510257	chr1q
chr1_179620945	0.39395621	chr1q
chr1_179766913	0.440617708	chr1q
chr1_179902770	0.375833839	chr1q
chr1_180041286	0.409111871	chr1q
chr1_180175726	0.485033122	chr1q
chr1_180309321	0.368193192	chr1q
chr1_180449989	0.407306253	chr1q
chr1_180588390	0.389058325	chr1q
chr1_180731348	0.363127599	chr1q
chr1_180875369	0.46911799	chr1q
chr1_181008440	0.463423174	chr1q
chr1_181148392	0.441629147	chr1q
chr1_181298090	0.446777393	chr1q
chr1_181426635	0.436863481	chr1q
chr1_181555657	0.425106913	chr1q
chr1_181684968	0.444598976	chr1q
chr1_181812954	0.390480741	chr1q
chr1_181961558	0.423307608	chr1q
chr1_182099942	0.416798047	chr1q
chr1_182236315	0.435492569	chr1q
chr1_182375392	0.422349542	chr1q
chr1_182515198	0.428037837	chr1q
chr1_182646920	0.423029237	chr1q
chr1_182780003	0.399027794	chr1q
chr1_182917011	0.396332525	chr1q
chr1_183058907	0.40592646	chr1q
chr1_183194806	0.449874167	chr1q
chr1_183329906	0.417275871	chr1q
chr1_183469569	0.404745363	chr1q
chr1_183601993	0.402803806	chr1q
chr1_183753002	0.399095091	chr1q
chr1_183884508	0.406349501	chr1q
chr1_184013904	0.393820137	chr1q
chr1_184149085	0.410871751	chr1q
chr1_184288345	0.395367962	chr1q
chr1_184423318	0.39639187	chr1q
chr1_184554688	0.418924577	chr1q
chr1_184688440	0.379520794	chr1q
chr1_184823455	0.39404945	chr1q
chr1_184963881	0.396980712	chr1q
chr1_185105835	0.3732308	chr1q
chr1_185247707	0.388803305	chr1q
chr1_185390517	0.386681069	chr1q
chr1_185523831	0.388634838	chr1q
chr1_185666847	0.374969378	chr1q
chr1_185805637	0.353123513	chr1q
chr1_185940165	0.356908903	chr1q
chr1_186073891	0.366512869	chr1q
chr1_186208050	0.376513386	chr1q
chr1_186347968	0.351684821	chr1q
chr1_186481454	0.375767784	chr1q
chr1_186620979	0.379170402	chr1q
chr1_186764880	0.357456936	chr1q
chr1_186897240	0.365294494	chr1q
chr1_187031674	0.362739378	chr1q
chr1_187167077	0.35005922	chr1q
chr1_187298789	0.354580645	chr1q
chr1_187438289	0.36511434	chr1q
chr1_187572625	0.365467377	chr1q
chr1_187711347	0.362046499	chr1q
chr1_187857157	0.342937429	chr1q
chr1_187987761	0.345589731	chr1q
chr1_188120508	0.339881072	chr1q
chr1_188249662	0.353262039	chr1q
chr1_188384409	0.332117586	chr1q
chr1_188512451	0.33587543	chr1q
chr1_188647379	0.352175211	chr1q
chr1_188784768	0.342361792	chr1q
chr1_188921410	0.33660852	chr1q
chr1_189053718	0.340618046	chr1q
chr1_189189436	0.340818879	chr1q
chr1_189327748	0.339456139	chr1q
chr1_189466791	0.33818248	chr1q
chr1_189604066	0.340959661	chr1q
chr1_189736196	0.341041871	chr1q
chr1_189871587	0.339673071	chr1q
chr1_190000667	0.334939962	chr1q
chr1_190131583	0.337157585	chr1q
chr1_190263112	0.331713875	chr1q
chr1_190394020	0.329952328	chr1q
chr1_190522187	0.338711915	chr1q
chr1_190651961	0.332780759	chr1q
chr1_190787086	0.348376643	chr1q
chr1_190917310	0.339518005	chr1q
chr1_191053992	0.337457288	chr1q
chr1_191189784	0.347779882	chr1q
chr1_191323403	0.342177009	chr1q
chr1_191461317	0.338926174	chr1q
chr1_191593033	0.347958317	chr1q
chr1_191724885	0.344947447	chr1q
chr1_191857798	0.350525165	chr1q
chr1_191989566	0.339525858	chr1q
chr1_192122522	0.349358735	chr1q
chr1_192256476	0.334702323	chr1q
chr1_192384551	0.366312758	chr1q
chr1_192527620	0.36420964	chr1q
chr1_192660667	0.372049957	chr1q
chr1_192802148	0.386250129	chr1q
chr1_192937902	0.373849562	chr1q
chr1_193072416	0.364270958	chr1q
chr1_193206503	0.367853564	chr1q
chr1_193340241	0.380205688	chr1q
chr1_193476078	0.36489284	chr1q
chr1_193608917	0.359050037	chr1q
chr1_193747154	0.357487643	chr1q
chr1_193885335	0.359593817	chr1q
chr1_194023007	0.351663467	chr1q
chr1_194155321	0.34644586	chr1q
chr1_194291247	0.351204907	chr1q
chr1_194428187	0.345277817	chr1q
chr1_194562754	0.337551934	chr1q
chr1_194698502	0.340870544	chr1q
chr1_194829983	0.338921386	chr1q
chr1_194963840	0.340101057	chr1q
chr1_195094657	0.342463279	chr1q
chr1_195233066	0.333256643	chr1q
chr1_195363461	0.339187428	chr1q
chr1_195493911	0.34327548	chr1q
chr1_195630233	0.345158126	chr1q
chr1_195763766	0.339416799	chr1q
chr1_195896859	0.353112957	chr1q
chr1_196030751	0.350984401	chr1q
chr1_196167230	0.351460812	chr1q
chr1_196306981	0.334541489	chr1q
chr1_196437207	0.340313937	chr1q
chr1_196568380	0.345057698	chr1q
chr1_196700100	0.357834798	chr1q
chr1_196898197	0.356851737	chr1q
chr1_197057434	0.350649548	chr1q
chr1_197189141	0.359831567	chr1q
chr1_197326169	0.367642997	chr1q
chr1_197456521	0.355620981	chr1q
chr1_197591364	0.335158926	chr1q
chr1_197731775	0.381611479	chr1q
chr1_197873744	0.389825105	chr1q
chr1_198005480	0.377139649	chr1q
chr1_198142652	0.364876951	chr1q
chr1_198276826	0.359171629	chr1q
chr1_198409665	0.36081703	chr1q
chr1_198541998	0.357431198	chr1q
chr1_198672301	0.350047105	chr1q
chr1_198800738	0.351851852	chr1q
chr1_198930122	0.353489899	chr1q
chr1_199064123	0.352777799	chr1q
chr1_199195181	0.36639	chr1q
chr1_199325422	0.359906474	chr1q
chr1_199460571	0.362609693	chr1q
chr1_199594809	0.365910738	chr1q
chr1_199739664	0.375686548	chr1q
chr1_199871665	0.419531505	chr1q
chr1_200027782	0.408867394	chr1q
chr1_200163628	0.415511083	chr1q
chr1_200303889	0.412279884	chr1q
chr1_200443304	0.41253576	chr1q
chr1_200586271	0.40113062	chr1q
chr1_200728317	0.382062277	chr1q
chr1_200869171	0.503261903	chr1q
chr1_201006974	0.517821054	chr1q
chr1_201136119	0.486426836	chr1q
chr1_201275217	0.520739735	chr1q
chr1_201403425	0.495609685	chr1q
chr1_201540545	0.490606242	chr1q
chr1_201673825	0.465312008	chr1q
chr1_201809751	0.460005932	chr1q
chr1_201947984	0.478563898	chr1q
chr1_202101650	0.53232359	chr1q
chr1_202242940	0.452238765	chr1q
chr1_202386948	0.38969855	chr1q
chr1_202584493	0.495237962	chr1q
chr1_202727394	0.443767696	chr1q
chr1_202872204	0.430566001	chr1q
chr1_203015808	0.491785366	chr1q
chr1_203144846	0.480985222	chr1q
chr1_203281871	0.460940952	chr1q
chr1_203422197	0.484365638	chr1q
chr1_203557380	0.478170141	chr1q
chr1_203699227	0.441202849	chr1q
chr1_203850867	0.420623674	chr1q
chr1_204001170	0.489722031	chr1q
chr1_204143416	0.498412651	chr1q
chr1_204276342	0.468057177	chr1q
chr1_204407373	0.467043572	chr1q
chr1_204546223	0.478597728	chr1q
chr1_204679036	0.45738561	chr1q
chr1_204810975	0.453720633	chr1q
chr1_204941692	0.51917236	chr1q
chr1_205069767	0.435936373	chr1q
chr1_205213983	0.502617422	chr1q
chr1_205352287	0.474222644	chr1q
chr1_205493535	0.487301319	chr1q
chr1_205629494	0.453114698	chr1q
chr1_205770551	0.446509262	chr1q
chr1_206063056	0.443419328	chr1q
chr1_206009146	0.434760023	chr1q
chr1_206476346	0.48599193	chr1q
chr1_206607439	0.461038092	chr1q
chr1_206741963	0.439285446	chr1q
chr1_206874913	0.455037903	chr1q
chr1_207005245	0.417856406	chr1q
chr1_207136156	0.383319304	chr1q
chr1_207281090	0.375574825	chr1q
chr1_207414174	0.394518385	chr1q
chr1_207599083	0.400162556	chr1q
chr1_207759028	0.444002661	chr1q
chr1_207892829	0.430579476	chr1q
chr1_208022308	0.478458797	chr1q
chr1_208149715	0.472032913	chr1q
chr1_208277812	0.419256532	chr1q
chr1_208407098	0.4089374	chr1q
chr1_208538568	0.414196152	chr1q
chr1_208667927	0.391726861	chr1q
chr1_208806230	0.399593865	chr1q
chr1_208939683	0.398318137	chr1q
chr1_209077982	0.407736381	chr1q
chr1_209213420	0.405057454	chr1q
chr1_209345700	0.431531235	chr1q
chr1_209479396	0.436049383	chr1q
chr1_209606971	0.449514898	chr1q
chr1_209737356	0.439689542	chr1q
chr1_209869290	0.388022207	chr1q
chr1_210013390	0.36651036	chr1q
chr1_210151367	0.416029056	chr1q
chr1_210288206	0.427710171	chr1q
chr1_210422562	0.419070774	chr1q
chr1_210557470	0.430153819	chr1q
chr1_210692891	0.431390877	chr1q
chr1_210823413	0.396641723	chr1q
chr1_210971882	0.39953931	chr1q
chr1_211127301	0.413352444	chr1q
chr1_211276607	0.403281404	chr1q
chr1_211417888	0.45683441	chr1q
chr1_211564799	0.452616468	chr1q
chr1_211704816	0.406669214	chr1q
chr1_211843543	0.417961565	chr1q
chr1_211985446	0.38757735	chr1q
chr1_212122647	0.442419602	chr1q
chr1_212266307	0.413009893	chr1q
chr1_212413887	0.466927359	chr1q
chr1_212549679	0.443616723	chr1q
chr1_212685393	0.419241848	chr1q
chr1_212828425	0.442044381	chr1q
chr1_212977634	0.393793575	chr1q
chr1_213123933	0.374623641	chr1q
chr1_213265088	0.426241319	chr1q
chr1_213399723	0.416504703	chr1q
chr1_213534012	0.416743692	chr1q
chr1_213671413	0.416480483	chr1q
chr1_213804346	0.415771409	chr1q
chr1_213934290	0.403300345	chr1q
chr1_214062822	0.407631046	chr1q
chr1_214193158	0.412672667	chr1q
chr1_214325711	0.417780734	chr1q
chr1_214458034	0.410913901	chr1q
chr1_214594099	0.399983127	chr1q
chr1_214736340	0.386212911	chr1q
chr1_214872801	0.378936248	chr1q
chr1_215006272	0.364899816	chr1q
chr1_215134636	0.367871627	chr1q
chr1_215271238	0.365248929	chr1q
chr1_215402480	0.371010113	chr1q
chr1_215546751	0.378845411	chr1q
chr1_215678695	0.373804246	chr1q
chr1_215814488	0.356492723	chr1q
chr1_215945450	0.364565975	chr1q
chr1_216081675	0.357430048	chr1q
chr1_216215981	0.353623122	chr1q
chr1_216346145	0.360743767	chr1q
chr1_216476132	0.365460066	chr1q
chr1_216609178	0.371929552	chr1q
chr1_216737783	0.377249433	chr1q
chr1_216865982	0.386844227	chr1q
chr1_216994990	0.395588212	chr1q
chr1_217124008	0.387196108	chr1q
chr1_217253906	0.387271088	chr1q
chr1_217391404	0.371076034	chr1q
chr1_217526344	0.362355896	chr1q
chr1_217660102	0.36051103	chr1q
chr1_217799898	0.369203187	chr1q
chr1_217929301	0.380698319	chr1q
chr1_218066688	0.371097585	chr1q
chr1_218199106	0.380819185	chr1q
chr1_218332458	0.409685942	chr1q
chr1_218466446	0.395648843	chr1q
chr1_218606133	0.384215961	chr1q
chr1_218741713	0.374538453	chr1q
chr1_218874148	0.375323667	chr1q
chr1_219004297	0.357172734	chr1q
chr1_219138179	0.356578958	chr1q
chr1_219267508	0.381396028	chr1q
chr1_219397706	0.383284602	chr1q
chr1_219529381	0.394478902	chr1q
chr1_219679967	0.395767646	chr1q
chr1_219816345	0.396916	chr1q
chr1_219972441	0.397287526	chr1q
chr1_220118212	0.378121017	chr1q
chr1_220256308	0.411793789	chr1q
chr1_220391820	0.406483166	chr1q
chr1_220527587	0.371603582	chr1q
chr1_220665048	0.433334309	chr1q
chr1_220801700	0.426170585	chr1q
chr1_220935522	0.388045576	chr1q
chr1_221070769	0.3781589	chr1q
chr1_221201669	0.386252652	chr1q
chr1_221339281	0.379395026	chr1q
chr1_221476510	0.386646736	chr1q
chr1_221606965	0.380816456	chr1q
chr1_221735888	0.4122679	chr1q
chr1_221864712	0.407201731	chr1q
chr1_222007511	0.406289527	chr1q
chr1_222139540	0.395037562	chr1q
chr1_222274917	0.402893062	chr1q
chr1_222415391	0.437222564	chr1q
chr1_222591107	0.386128144	chr1q
chr1_222727282	0.388584014	chr1q
chr1_222863950	0.372973775	chr1q
chr1_223005531	0.466933482	chr1q
chr1_223145703	0.444471498	chr1q
chr1_223285343	0.431756218	chr1q
chr1_223620957	0.470729524	chr1q
chr1_223758348	0.412602804	chr1q
chr1_223946449	0.420295189	chr1q
chr1_224163801	0.434767507	chr1q
chr1_224319268	0.415943069	chr1q
chr1_224464146	0.423145734	chr1q
chr1_224601087	0.458043189	chr1q
chr1_224731769	0.432026015	chr1q
chr1_224869226	0.384718435	chr1q
chr1_225017025	0.369254402	chr1q
chr1_225167401	0.374585145	chr1q
chr1_225322877	0.40837742	chr1q
chr1_225460485	0.409204455	chr1q
